GEOMETRY_ID;Type d'établissement;LIBELLE;ADRESSE;ARR_LIBELLE;ARR_INSEE;geo_shape;geo_point_2d
1839;1800;DELAMBRE (24) MAT;24 rue DELAMBRE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.326808867467082, 48.84159829707344]}";48.8415982971, 2.32680886747
1846;1800;JOSEPH DE MAISTRE (94) MAT;94 rue JOSEPH DE MAISTRE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.330324707542936, 48.89328502885044]}";48.8932850289, 2.33032470754
1852;1800;VOLTAIRE (6) MAT;6 cité VOLTAIRE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.390083975522516, 48.852575311047715]}";48.852575311, 2.39008397552
1854;1800;PICPUS (56) MAT;56 RUE DE PICPUS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.396622582589004, 48.8435914191078]}";48.8435914191, 2.39662258259
1855;1800;GUTENBERG (72) MAT;72 rue GUTENBERG;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.278600402744605, 48.84137866339207]}";48.8413786634, 2.27860040274
1862;1800;POINTE D'IVRY (17-35) MAT;17 RUE DE LA POINTE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.364279185532064, 48.82251676325402]}";48.8225167633, 2.36427918553
1865;1800;EPINETTES (44) MAT;44 RUE DES EPINETTES;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.324089590804305, 48.89706060870074]}";48.8970606087, 2.3240895908
1869;1800;MENILMONTANT (10) MAT;10 RUE DE MENILMONTANT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.384198062838024, 48.86725402685876]}";48.8672540269, 2.38419806284
1880;1800;PELLEPORT (166) POLY;166 rue PELLEPORT;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.397987454871222, 48.87336492903246]}";48.873364929, 2.39798745487
1883;1800;SEVERO (10) MAT;10 rue SEVERO;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.323718732259006, 48.832392679792996]}";48.8323926798, 2.32371873226
1887;1800;JONGKIND (3) MAT;3 rue JONGKIND;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.279612997916605, 48.83926395411837]}";48.8392639541, 2.27961299792
1895;1800;PARMENTIER (155) MAT;155 avenue PARMENTIER;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.369713874217563, 48.87154680584328]}";48.8715468058, 2.36971387422
1898;1800;SIMONE WEIL (5) MAT;5 rue SIMONE WEIL;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.364337026179732, 48.823511481401795]}";48.8235114814, 2.36433702618
1900;1800;PAUL ABADIE (1) MAT;1 rue PAUL ABADIE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.33537986436433, 48.89678109316125]}";48.8967810932, 2.33537986436
1902;1800;MOSCOU (7) MAT;7 RUE DE MOSCOU;8ème Ardt;75108;"{""type"": ""Point"", ""coordinates"": [2.325992455897135, 48.88003521869407]}";48.8800352187, 2.3259924559
1903;3482;HONORE DE BALZAC;118 boulevard BESSIERES;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.315476824340967, 48.89553072920293]}";48.8955307292, 2.31547682434
1904;3482;LUCIE FAURE;40 RUE DES PYRENEES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.4065013223480642, 48.85090897327551]}";48.8509089733, 2.40650132235
1910;3482;LA ROSE BLANCHE;34 RUE MARIE-GEORGES PICQUART;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.310037489432322, 48.889335286302796]}";48.8893352863, 2.31003748943
1918;3482;MAURICE RAVEL;89 COURS DE VINCENNES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.408337516455997, 48.84767113841046]}";48.8476711384, 2.40833751646
1920;3482;THOMAS MANN;91 AVENUE DE FRANCE;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.377938857724298, 48.82891771529097]}";48.8289177153, 2.37793885772
1923;3482;SUZANNE LACORE;149 boulevard MacDonald;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.378876548969466, 48.89860872328316]}";48.8986087233, 2.37887654897
1924;3482;CLAUDE MONET;1 RUE DU DOCTEUR MAGNAN;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.362324352011051, 48.82743447231347]}";48.8274344723, 2.36232435201
1925;3482;CAMILLE CLAUDEL;4 bis AVENUE DE CHOISY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.364556550804408, 48.82057667413051]}";48.8205766741, 2.3645565508
1926;3482;JULES ROMAINS;6 rue CLER;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.305433793080141, 48.858464587055686]}";48.8584645871, 2.30543379308
1931;3482;AMEDEO MODIGLIANI;1 RUE DE CHERBOURG;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.304739466013145, 48.831702737296695]}";48.8317027373, 2.30473946601
1936;3482;GEORGES COURTELINE;48 bis AVENUE DU DOCTEUR ARNOLD NETTER;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.405739565327978, 48.84413178081727]}";48.8441317808, 2.40573956533
1937;3482;PAUL VERLAINE;167 RUE DE BERCY;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.3752385503850473, 48.84260745535201]}";48.8426074554, 2.37523855039
1938;3482;HENRI BERGSON;27 bis rue EDOUARD PAILLERON;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.37804037425787, 48.88113769757528]}";48.8811376976, 2.37804037426
1940;3482;FRANCOISE DOLTO;354 RUE DES PYRENEES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.386914603358906, 48.87395669370453]}";48.8739566937, 2.38691460336
1942;3482;JEAN-BAPTISTE SAY;11 bis RUE D' AUTEUIL;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.2673236605861, 48.84730541714651]}";48.8473054171, 2.26732366059
1945;3482;HECTOR BERLIOZ;17 rue GEORGETTE AGUTTE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.332815674955063, 48.895814671473886]}";48.8958146715, 2.33281567496
1954;3482;GUSTAVE FLAUBERT;82 AVENUE D' IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.362659760676201, 48.82496991676633]}";48.8249699168, 2.36265976068
1955;3482;MOULIN DES PRES;18 RUE DU MOULIN DES PRES;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.352713359359341, 48.828786424105544]}";48.8287864241, 2.35271335936
1959;3482;GEORGES CLEMENCEAU;43 RUE DES POISSONNIERS;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.351539771953349, 48.889067460492676]}";48.8890674605, 2.35153977195
1964;3482;MADAME DE STAEL;14 RUE DE STAEL;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.310170694437916, 48.84361830899428]}";48.843618309, 2.31017069444
1965;3482;BORIS VIAN;76 boulevard BERTHIER;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.304461806511084, 48.89057693019198]}";48.8905769302, 2.30446180651
1968;3482;ANDRE CITROEN;208 rue SAINT-CHARLES;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.278590252407172, 48.83885957254091]}";48.8388595725, 2.27859025241
1971;3482;CAMILLE SEE;11 rue LEON LHERMITTE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.296984030717407, 48.84299080040883]}";48.8429908004, 2.29698403072
1975;3482;PIERRE ALVISET;88 rue MONGE;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.351783598619921, 48.84129470300835]}";48.841294703, 2.35178359862
1977;3482;FRANCOIS VILLON;10 avenue MARC SANGNIER;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.305819982627662, 48.826222413410235]}";48.8262224134, 2.30581998263
1982;3482;PAUL BERT;8 rue HUYGHENS;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.328851213063905, 48.841041360278695]}";48.8410413603, 2.32885121306
1990;3482;EVARISTE GALOIS;11 RUE DU DOCTEUR BOURNEVILLE;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.3583787134225043, 48.818441738823466]}";48.8184417388, 2.35837871342
1993;3482;GEORGES BRAQUE;91 rue BRILLAT-SAVARIN;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.342886182741775, 48.82458829304345]}";48.824588293, 2.34288618274
1994;3482;RAYMOND QUENEAU;66 boulevard SAINT-MARCEL;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.354673915662758, 48.83789636148053]}";48.8378963615, 2.35467391566
1999;3482;GABRIEL FAURE;81 AVENUE DE CHOISY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.361407262098493, 48.82404489813095]}";48.8240448981, 2.3614072621
2001;3482;SONIA DELAUNAY;14 rue EURYALE DEHAYNIN;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.378128741244192, 48.88593430010431]}";48.8859343001, 2.37812874124
2012;1810;TANDOU (9) ELEM;9 rue TANDOU;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.3792573185806543, 48.88604531087463]}";48.8860453109, 2.37925731858
2014;1810;LE VAU (10) POLY;10 rue LE VAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.41131171297101, 48.866597522088426]}";48.8665975221, 2.41131171297
2016;1810;QUATRE FILS (10 B) ELEM;10 bis RUE DES QUATRE FILS;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.360156188018397, 48.860411904146886]}";48.8604119041, 2.36015618802
2017;1810;PORTE D'IVRY (51) ELEM;51 AVENUE DE LA PORTE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.369608451450463, 48.82112753574884]}";48.8211275357, 2.36960845145
2025;1810;LONGCHAMP (130) ELEM;130 RUE DE LONGCHAMP;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.278254209950328, 48.867275650813475]}";48.8672756508, 2.27825420995
2030;1810;EVANGILE (33) ELEM;33 RUE DE L' EVANGILE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.365122400585114, 48.89406873160155]}";48.8940687316, 2.36512240059
2031;1810;OLIVIER METRA (24) ELEM A;24 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.3942626050993923, 48.873000734338596]}";48.8730007343, 2.3942626051
2039;1810;MICHEL BIZOT (83) ELEM;83 AVENUE DU GENERAL MICHEL BIZOT;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.403531427088239, 48.837253842674734]}";48.8372538427, 2.40353142709
2050;1810;DUNOIS (64) ELEM;64 rue DUNOIS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.366908902057792, 48.832747845384134]}";48.8327478454, 2.36690890206
2051;1810;PARMENTIER (159) ELEM;159 avenue PARMENTIER;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.369602841447802, 48.87169628096851]}";48.871696281, 2.36960284145
2069;1810;JENNER (46) ELEM B;46 rue JENNER;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.360875744155197, 48.83603938840629]}";48.8360393884, 2.36087574416
2070;1810;BARBANEGRE (7) ELEM A;7 rue BARBANEGRE;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.382861771734629, 48.89213866867532]}";48.8921386687, 2.38286177173
2072;1810;OURCQ (105B) ELEM B;105 bis RUE DE L' OURCQ;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.375075379330802, 48.893558393516784]}";48.8935583935, 2.37507537933
2224;1810;L.M.NORDMANN (140) ELEM;140 rue LEON-MAURICE NORDMANN;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.343182129530145, 48.83377350802572]}";48.833773508, 2.34318212953
2225;1810;IVRY (47) ELEM B;47 AVENUE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.365782181713796, 48.823060367304144]}";48.8230603673, 2.36578218171
2228;1810;TOUR D'AUVERGNE (45) ELEM;45 RUE DE LA TOUR D'AUVERGNE;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.340911945891782, 48.87972248221053]}";48.8797224822, 2.34091194589
2237;1810;ALAIN-FOURNIER ( 5) ELEM;1 square ALAIN FOURNIER;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.307674933378859, 48.828324302077604]}";48.8283243021, 2.30767493338
2244;1810;POISSONNIERS (142) POLY;142 RUE DES POISSONNIERS;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.353021908243544, 48.89681367329202]}";48.8968136733, 2.35302190824
2245;1810;TANGER (41) ELEM B;41 RUE DE TANGER;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.370236413333939, 48.8877681355254]}";48.8877681355, 2.37023641333
2250;1810;BELLEVILLE (77) ELEM A;77 BOULEVARD DE BELLEVILLE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.377434559184073, 48.8712746223747]}";48.8712746224, 2.37743455918
2264;1810;RECOLLETS (19) ELEM;19 PASSAGE DES RECOLLETS;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.360525785996596, 48.87430550670865]}";48.8743055067, 2.360525786
2269;1810;IVRY (47) ELEM A;47 AVENUE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.365782181713796, 48.823060367304144]}";48.8230603673, 2.36578218171
2271;1810;HOUDON (15) ELEM;15 rue HOUDON;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.338452334160427, 48.883228402214996]}";48.8832284022, 2.33845233416
2273;1810;DUQUESNE (42) ELEM;42 avenue DUQUESNE;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.313024267778847, 48.84959294574592]}";48.8495929457, 2.31302426778
2275;1810;PIERRE BUDIN (5) ELEM;5 rue PIERRE BUDIN;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.352728701289497, 48.88968435113736]}";48.8896843511, 2.35272870129
2276;1810;ROMAINVILLE (59) ELEM B;59 RUE DE ROMAINVILLE;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.403232064283586, 48.87737811153523]}";48.8773781115, 2.40323206428
2280;1810;CORBON (3) ELEM;3 rue CORBON;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.303299664811042, 48.83653951529856]}";48.8365395153, 2.30329966481
2283;1810;JEAN BOUTON (5) ELEM;5 rue JEAN BOUTON;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.376766718104299, 48.84569695857897]}";48.8456969586, 2.3767667181
2285;1810;TLEMCEN (9) ELEM;9 RUE DE TLEMCEN;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.387093973026333, 48.864588740104075]}";48.8645887401, 2.38709397303
2295;1810;BOISSIERE (54) POLY;54 rue BOISSIERE;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.28804414291316, 48.86804861285094]}";48.8680486129, 2.28804414291
2296;1810;PYRENEES (291) ELEM B;291 RUE DES PYRENEES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.394876559162883, 48.86929088534379]}";48.8692908853, 2.39487655916
2298;1810;DOMBASLE (28) POLY;28 rue DOMBASLE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.298207099563796, 48.83588104254157]}";48.8358810425, 2.29820709956
2301;1810;ST LOUIS EN L'ILE (21) ELEM;21 rue SAINT-LOUIS EN L'ILE;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.35724056379062, 48.85153572226985]}";48.8515357223, 2.35724056379
2311;1800;JOUFFROY (20) MAT;20 rue JOUFFROY D'ABBANS;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.310896770732043, 48.88650043481393]}";48.8865004348, 2.31089677073
2318;1800;FEDERATION (18) POLY;18 RUE DE LA FEDERATION;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.29108893863061, 48.85453724409595]}";48.8545372441, 2.29108893863
2337;1800;BERNARD BUFFET (14) POLY;14 RUE BERNARD BUFFET;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.316047471750934, 48.89168768144817]}";48.8916876814, 2.31604747175
2338;1800;MILTON (5) MAT;5 rue MILTON;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.340562813092093, 48.87734792381052]}";48.8773479238, 2.34056281309
2339;1800;DAUTANCOURT (16) MAT;16 rue DAUTANCOURT;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.3244059541155, 48.88952282818387]}";48.8895228282, 2.32440595412
2343;1800;ST JACQUES (242) MAT;242 rue SAINT-JACQUES;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.341796446685034, 48.844086153465945]}";48.8440861535, 2.34179644669
2359;1800;SOUZY (5) MAT;5 cité SOUZY;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.388751241172848, 48.85169542244519]}";48.8516954224, 2.38875124117
2360;1800;PARMENTIER (11B) MAT;11 bis avenue PARMENTIER;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.378800224295568, 48.85975604210565]}";48.8597560421, 2.3788002243
758;3260;ST DOMINIQUE (117 B) MAT;117 bis rue SAINT-DOMINIQUE;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.304324504196486, 48.85894936787857]}";48.8589493679, 2.3043245042
2369;1800;CHAPTAL (12) MAT;12 rue CHAPTAL;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.333632150860859, 48.88082464965481]}";48.8808246497, 2.33363215086
2373;1800;COUR DES NOUES (26) MAT;26 RUE DE LA COUR DES NOUES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.400663885224295, 48.86433914275052]}";48.8643391428, 2.40066388522
2374;1800;TELEGRAPHE (29) MAT;29 RUE DU TELEGRAPHE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.399105783774521, 48.87341066920852]}";48.8734106692, 2.39910578377
2380;1800;LOUISE BOURGEOIS (19) POLY;19 rue LOUISE BOURGEOIS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.3792231080914372, 48.82607471593275]}";48.8260747159, 2.37922310809
