Geo Point;Geo Shape;ID_REF_ZDL;ID_REF_ZDE;GARES_ID;NOM_GARE;NOMLONG;NOM_IV;NUM_MOD;MODE_;FER;TRAIN;RER;METRO;TRAMWAY;NAVETTE;VAL;TERFER;TERTRAIN;TERRER;TERMETRO;TERTRAM;TERNAVETTE;TERVAL;IDREFLIGA;IDREFLIGC;LIGNE;COD_LIGF;LIGNE_CODE;INDICE_LIG;RESEAU;RES_COM;COD_RESF;RES_STIF;EXPLOITANT;NUM_PSR;IDF;PRINCIPAL;X;Y;EDITEUR;EDIT_DATE;TERMINUS
48.7849697633, 2.22000951686;"{""type"": ""Point"", ""coordinates"": [2.220009516856533, 48.78496976326486]}";59053;41851;1172;VÃ©lizy 2;VELIZY 2;VÃ©lizy 2;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117047;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;642691.4361;6854158.6673;;;0
48.7836246222, 2.21443350205;"{""type"": ""Point"", ""coordinates"": [2.214433502050177, 48.78362462215807]}";42846;2328;1173;Dewoitine;DEWOITINE;Dewoitine;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;39.0;T6-117046;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;642280.2728;6854013.1727;;;0
48.8106010945, 2.30035747443;"{""type"": ""Point"", ""coordinates"": [2.300357474428133, 48.810601094494544]}";42588;2336;1160;ChÃ¢tillon Montrouge;CHATILLON MONTROUGE;ChÃ¢tillon Montrouge;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;T6;0;0;A02149;;T6;39.0;T6-114033;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;648619.9628;6856953.1716;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.9320518227, 2.35270198439;"{""type"": ""Point"", ""coordinates"": [2.352701984386339, 48.932051822712985]}";50567;42118;1180;Pierre de Geyter;PIERRE DE GEYTER;Pierre de Geyter;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117059;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;652574.6318;6870424.8295;;;0
48.9352661458, 2.34786240776;"{""type"": ""Point"", ""coordinates"": [2.347862407755533, 48.93526614581903]}";43197;42126;1181;Gare de Saint-Denis;GARE DE SAINT-DENIS;Gare de Saint-Denis;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-416;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;652223.0122;6870785.1767;;;0
48.9495813451, 2.34252182604;"{""type"": ""Point"", ""coordinates"": [2.342521826040314, 48.94958134511723]}";50572;42132;1184;CÃ©sar;CESAR;CÃ©sar;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02150;C01795;T8;0.0;T8-117062;8;TRAMWAY;T8;0.0;0.0;RATP;0;1;0;651845.0136;6872380.2698;;;0
48.8010776114, 2.17096740108;"{""type"": ""Point"", ""coordinates"": [2.170967401079032, 48.80107761141682]}";46688;422037;1199;VIROFLAY R.G;VIROFLAY RIVE GAUCHE;Viroflay Rive Gauche;0;Tramway;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;;T6;0.0;T6-73;6;TRAMWAY;T6;0.0;0.0;RATP;0;1;0;639107.0765;6855986.2918;;;0
49.0387620448, 1.58153210234;"{""type"": ""Point"", ""coordinates"": [1.581532102335019, 49.0387620447533]}";46984;41290;92;BONNIÃˆRES;BONNIERES;BONNIERES;2689;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;GRD LIGNES;37.0;GRD LIGNES-110;GL;GRANDES LIGNES;GL;6.0;854.0;SNCF;415893;1;0;596291.1765;6883029.0255;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8542517035, 2.13213244525;"{""type"": ""Point"", ""coordinates"": [2.132132445251102, 48.85425170349275]}";47790;41183;96;BOUGIVAL;BOUGIVAL;BOUGIVAL;2719;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-145;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382440;1;0;636319.7216;6861929.125;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.8390897554, 2.27045824379;"{""type"": ""Point"", ""coordinates"": [2.270458243787242, 48.83908975542995]}";58798;41229;57;PONT DU GARIGLIANO;PONT DU GARIGLIANO - HOPITAL EUROPEEN GEORGES POMPIDOU;PONT DU GARIGLIANO;2537;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-316;C;RER;RER C;2.0;803.0;SNCF;393322;1;0;646453.5639;6860140.6142;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9323054161, 2.47567437083;"{""type"": ""Point"", ""coordinates"": [2.475674370833512, 48.93230541606912]}";46163;411401;77;BLANC-MESNIL;BLANC-MESNIL;BLANC-MESNIL;2483;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-404;B;RER;RER B;2.0;802.0;SNCF;271478;1;0;661584.448;6870386.1867;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9554022445, 2.09352190295;"{""type"": ""Point"", ""coordinates"": [2.093521902945918, 48.95540224454144]}";47915;411358;4;ACHÃˆRES-GRAND-CORMIER;ACHERES-GRAND-CORMIER;ACHERES GRAND CORMIER;2435;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-138;A;RER;RER A;2.0;801.0;SNCF;386052;1;0;633615.8946;6873208.1444;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
49.0046874618, 2.57058948552;"{""type"": ""Point"", ""coordinates"": [2.57058948552452, 49.00468746180567]}";43065;411295;744;AÃ‰ROPORT CHARLES DE GAULLE 2-TGV;AEROPORT CHARLES DE GAULLE 2-TGV;AÃ‰ROPORT CHARLES DE GAULLE 2 TGV;2496;RER;1;0;1;0;0;0;0;RER_B;0;RER_B;0;0;0;0;A01857;;RER B;25.0;RER B-443;B;RER;RER B;2.0;802.0;SNCF;0;1;1;668582.2523;6878393.4208;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.7126289875, 2.40363310491;"{""type"": ""Point"", ""coordinates"": [2.403633104908493, 48.71262898747625]}";46395;41310;31;ATHIS-MONS;ATHIS-MONS;ATHIS-MONS;2551;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-150;C;RER;RER C;2.0;803.0;SNCF;545251;1;0;656121.8463;6845998.1467;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8721574949, 2.32992717061;"{""type"": ""Point"", ""coordinates"": [2.329927170608276, 48.87215749487708]}";45873;412806;32;AUBER;AUBER;AUBER;2410;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-336;A;RER;RER A;2.0;801.0;RATP;999901;1;0;650849.5187;6863778.7626;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.8595573169, 2.90573696319;"{""type"": ""Point"", ""coordinates"": [2.905736963185549, 48.859557316873314]}";47894;41069;222;CRÃ‰CY-EN-BRIE-LA-CHAPELLE;CRECY-EN-BRIE-LA-CHAPELLE;CRECY-EN-BRIE-LA-CHAPELLE;3004;Train;1;1;0;0;0;0;0;TRAIN_P;TRAIN_P;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-25;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116772;1;1;693083.9624;6862173.2561;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.533732834, 2.00877181387;"{""type"": ""Point"", ""coordinates"": [2.008771813873437, 48.533732833977226]}";43121;41324;240;DOURDAN;DOURDAN;DOURDAN;2572;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-202;C;RER;RER C;2.0;803.0;SNCF;545525;1;0;626821.1896;6826403.4096;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.9727491198, 2.30713703071;"{""type"": ""Point"", ""coordinates"": [2.307137030705632, 48.97274911975137]}";43075;41083;256;ENGHIEN-LES-BAINS;ENGHIEN-LES-BAINS;ENGHIEN-LES-BAINS;3069;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-243;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276022;1;0;649276.0333;6874978.7187;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
49.0183491636, 2.09090606335;"{""type"": ""Point"", ""coordinates"": [2.090906063354292, 49.01834916361145]}";43079;41145;263;Ã‰RAGNY-NEUVILLE;ERAGNY-NEUVILLE;ERAGNY NEUVILLE;2679;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-247;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381418;1;0;633504.929;6880210.1068;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9806461004, 2.27208477275;"{""type"": ""Point"", ""coordinates"": [2.272084772747633, 48.980646100425986]}";47898;41085;265;ERMONT-EAUBONNE;ERMONT-EAUBONNE;ERMONT EAUBONNE;2503;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-223;C;RER;RER C;2.0;803.0;SNCF;276055;1;1;646718.0509;6875879.9697;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.5775084894, 2.19206306877;"{""type"": ""Point"", ""coordinates"": [2.192063068770897, 48.577508489431835]}";47925;41320;109;BREUILLET-BRUYÃˆRES-LE-CHÃ‚TEL;BREUILLET-BRUYERES-LE-CHATEL;BREUILLET BRUYÃˆRES-LE-CHÃ‚TEL;2568;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-198;C;RER;RER C;2.0;803.0;SNCF;545483;1;0;640402.1892;6831115.3788;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.699732433, 2.50607815457;"{""type"": ""Point"", ""coordinates"": [2.506078154570987, 48.69973243301001]}";58873;41364;114;BRUNOY;BRUNOY;BRUNOY;2858;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-179;D;RER;RER D;2.0;804.0;SNCF;682120;1;0;663650.2424;6844512.2937;;;0
48.6962527469, 2.16437824279;"{""type"": ""Point"", ""coordinates"": [2.16437824278855, 48.69625274691505]}";43103;412795;118;BURES-SUR-YVETTE;BURES-SUR-YVETTE;BURES-SUR-YVETTE;2454;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-183;B;RER;RER B;2.0;802.0;RATP;758854;1;0;638499.7812;6844337.1534;LUDOVIC.GUILLOT;2018-04-18T02:00:00+02:00;0
48.8572934139, 2.29039155346;"{""type"": ""Point"", ""coordinates"": [2.290391553460649, 48.857293413870465]}";58757;41210;141;CHAMP DE MARS-TOUR EIFFEL;CHAMP DE MARS-TOUR EIFFEL;CHAMP DE MARS TOUR EIFFEL;3070;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-314;C;RER;RER C;2.0;803.0;SNCF;393058;1;0;647934.7662;6862151.3406;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8742384767, 2.29449059283;"{""type"": ""Point"", ""coordinates"": [2.294490592832005, 48.874238476656075]}";58759;412807;151;CHARLES DE GAULLE-Ã‰TOILE;CHARLES DE GAULLE ETOILE;CHARLES DE GAULLE ETOILE;2409;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;24.0;RER A-337;A;RER;RER A;2.0;801.0;RATP;758003;1;0;648252.3468;6864032.7925;;;0
48.8618222746, 2.34701268722;"{""type"": ""Point"", ""coordinates"": [2.347012687216214, 48.86182227459668]}";45102;412815;164;CHÃ‚TELET-LES HALLES;CHATELET-LES HALLES;CHÃ‚TELET-LES HALLES;2477;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;25.0;RER B-326;B;RER;RER B;2.0;802.0;RATP;999903;1;1;652093.2251;6862619.0668;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.8852112182, 2.1559034719;"{""type"": ""Point"", ""coordinates"": [2.155903471896523, 48.88521121820845]}";53783;412797;172;CHATOU-CROISSY;CHATOU-CROISSY;CHATOU CROISSY;2403;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-98;A;RER;RER A;2.0;801.0;RATP;758060;1;0;638100.6669;6865352.6049;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.7479419019, 2.31271101352;"{""type"": ""Point"", ""coordinates"": [2.312711013515798, 48.747941901886946]}";46035;41330;179;CHEMIN D'ANTONY;CHEMIN D'ANTONY;CHEMIN D'ANTONY;2531;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-303;C;RER;RER C;2.0;803.0;SNCF;546317;1;0;649466.5142;6849978.5566;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8210896506, 2.33897847201;"{""type"": ""Point"", ""coordinates"": [2.338978472013182, 48.82108965061529]}";45339;412839;189;CITÃ‰ UNIVERSITAIRE;CITE UNIVERSITAIRE;CITÃ‰ UNIVERSITAIRE;2472;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-306;B;RER;RER B;2.0;802.0;RATP;999905;1;0;651465.8891;6858094.9267;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.8142394455, 2.27448967218;"{""type"": ""Point"", ""coordinates"": [2.274489672177882, 48.81423944550172]}";43111;41206;190;CLAMART;CLAMART;CLAMART;2752;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-287;N;TRAIN;LIGNE N;1.0;852.0;SNCF;391565;1;0;646724.0641;6857374.8481;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9239186266, 2.25934570305;"{""type"": ""Point"", ""coordinates"": [2.25934570305215, 48.923918626560365]}";43113;41135;194;COLOMBES;COLOMBES;COLOMBES;2655;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-396;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381087;1;0;645726.4329;6869580.5532;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9966300907, 2.09777398846;"{""type"": ""Point"", ""coordinates"": [2.097773988463467, 48.996630090663984]}";47447;41170;205;CONFLANS-SAINTE-HONORINE;CONFLANS-SAINTE-HONORINE;CONFLANS SAINTE-HONORINE;2662;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-129;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381897;1;0;633979.6592;6877789.1132;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.6134279136, 2.4729336491;"{""type"": ""Point"", ""coordinates"": [2.472933649102297, 48.61342791358873]}";43115;41336;207;CORBEIL-ESSONNES;CORBEIL-ESSONNES;CORBEIL ESSONNES;2885;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-205;D;RER;RER D;2.0;804.0;SNCF;681007;1;1;661146.9909;6834933.3117;;;0
48.8768369549, 2.32473804682;"{""type"": ""Point"", ""coordinates"": [2.324738046824975, 48.87683695486879]}";58566;41194;822;SAINT-LAZARE;SAINT-LAZARE;SAINT-LAZARE;2650;Train;1;1;0;0;0;0;0;TRAIN_L;TRAIN_L;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-329;L;TRAIN;LIGNE L;1.0;854.0;SNCF;384008;1;1;650473.3505;6864302.3271;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.9829797632, 1.80890782598;"{""type"": ""Point"", ""coordinates"": [1.808907825980358, 48.98297976317851]}";43129;41152;321;GARGENVILLE;GARGENVILLE;GARGENVILLE;2672;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-118;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381566;1;0;612820.4042;6876551.4331;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.6259908189, 1.7716956844;"{""type"": ""Point"", ""coordinates"": [1.771695684404284, 48.62599081887422]}";46832;41230;325;GAZERAN;GAZERAN;GAZERAN;2767;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;GRD LIGNES;37.0;GRD LIGNES-102;GL;GRANDES LIGNES;GL;6.0;852.0;SNCF;393348;1;1;609479.5218;6836904.3501;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;0
48.8715031037, 2.09654825276;"{""type"": ""Point"", ""coordinates"": [2.096548252755343, 48.87150310365913]}";43248;41185;517;MARLY-LE-ROI;MARLY-LE-ROI;MARLY-LE-ROI;2721;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;;LIGNE L;30.0;LIGNE L-143;L;TRAIN;LIGNE L;1.0;854.0;SNCF;382465;1;0;633730.7704;6863876.5656;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.8107753218, 2.9537303831;"{""type"": ""Point"", ""coordinates"": [2.953730383101934, 48.81077532178037]}";47205;41046;340;GUÃ‰RARD-LA-CELLE-SUR-MORIN;GUERARD-LA-CELLE-SUR-MORIN;GUERARD LA CELLE-SUR-MORIN;2975;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-28;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116269;1;0;696602.0395;6856745.9131;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.7960253678, 1.60270169299;"{""type"": ""Point"", ""coordinates"": [1.602701692990599, 48.79602536780062]}";47935;41238;356;HOUDAN;HOUDAN;HOUDAN;2777;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-107;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393462;1;1;597361.1625;6856013.0322;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9803775554, 2.27003542627;"{""type"": ""Point"", ""coordinates"": [2.270035426270526, 48.98037755541248]}";47898;41085;997;ERMONT-EAUBONNE;ERMONT-EAUBONNE;ERMONT EAUBONNE;2503;Train;1;1;0;0;0;0;0;TRAIN_J;TRAIN_J;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-223;J;TRAIN;LIGNE J;1.0;854.0;SNCF;276055;1;1;646567.771;6875851.4915;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.8086539649, 2.99310989478;"{""type"": ""Point"", ""coordinates"": [2.993109894780833, 48.80865396493316]}";47199;41047;281;FAREMOUTIERS-POMMEUSE;FAREMOUTIERS-POMMEUSE;FAREMOUTIERS-POMMEUSE;2976;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-29;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116277;1;0;699493.982;6856509.0652;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8437725769, 2.37391647117;"{""type"": ""Point"", ""coordinates"": [2.373916471169029, 48.8437725768586]}";43153;40926;307;GARE DE LYON;GARE DE LYON;GARE DE LYON;2850;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-338;D;RER;RER D;2.0;804.0;SNCF;686006;1;1;654051.0805;6860596.114;;;0
48.8629018918, 2.31391107854;"{""type"": ""Point"", ""coordinates"": [2.313911078538979, 48.86290189176217]}";43407;41208;361;INVALIDES;INVALIDES;INVALIDES;2518;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-312;C;RER;RER C;2.0;803.0;SNCF;393033;1;0;649665.81;6862759.7028;LUDOVIC.GUILLOT;2018-04-18T02:00:00+02:00;0
48.9792922476, 1.78397340775;"{""type"": ""Point"", ""coordinates"": [1.783973407750887, 48.97929224764532]}";46975;41153;365;ISSOU-PORCHEVILLE;ISSOU-PORCHEVILLE;ISSOU-PORCHEVILLE;2673;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-117;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381574;1;0;610989.2074;6876169.2187;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.8461921405, 2.27676096738;"{""type"": ""Point"", ""coordinates"": [2.276760967379574, 48.84619214048855]}";45346;41211;376;JAVEL;JAVEL;JAVEL;2536;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-315;C;RER;RER C;2.0;803.0;SNCF;393066;1;0;646923.3875;6860926.0654;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.9922412813, 1.84513444487;"{""type"": ""Point"", ""coordinates"": [1.845134444868708, 48.992241281299954]}";43137;41151;388;JUZIERS;JUZIERS;JUZIERS;2671;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-119;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381558;1;0;615486.8098;6877541.8936;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9243538797, 2.38638829106;"{""type"": ""Point"", ""coordinates"": [2.386388291064694, 48.92435387966092]}";43140;40990;34;LA COURNEUVE-AUBERVILLIERS;LA COURNEUVE-AUBERVILLIERS;LA COURNEUVE AUBERVILLIERS;2480;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;;RER B;25.0;RER B-401;B;RER;RER B;2.0;802.0;SNCF;271304;1;0;655036.0121;6869549.1208;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.9457959345, 2.1445587568;"{""type"": ""Point"", ""coordinates"": [2.144558756800802, 48.945795934518046]}";43155;41527;501;MAISONS-LAFFITTE;MAISONS-LAFFITTE;MAISONS-LAFFITTE;2436;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-139;A;RER;RER A;2.0;801.0;SNCF;386425;1;0;637341.7528;6872098.2423;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.3936415495, 2.39341072405;"{""type"": ""Point"", ""coordinates"": [2.393410724045883, 48.39364154954012]}";43156;41353;503;MAISSE;MAISSE;MAISSE;2889;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;27.0;RER D-215;D;RER;RER D;2.0;804.0;SNCF;681486;1;0;655097.3353;6810544.2371;;;0
48.8932385948, 1.87173847573;"{""type"": ""Point"", ""coordinates"": [1.871738475734062, 48.89323859479544]}";46884;41158;515;MAREIL-SUR-MAULDRE;MAREIL-SUR-MAULDRE;MAREIL-SUR-MAULDRE;2780;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-92;N;TRAIN;LIGNE N;1.0;852.0;SNCF;381715;1;0;617276.2573;6866505.3977;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8408434319, 2.5477751893;"{""type"": ""Point"", ""coordinates"": [2.547775189299494, 48.84084343185482]}";43173;412823;598;NOISY-LE-GRAND-MONT D'EST;NOISY-LE-GRAND-MONT D'EST;NOISY-LE-GRAND MONT D'EST;2427;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;;RER A;24.0;RER A-420;A;RER;RER A;2.0;801.0;RATP;758334;1;0;666808.7205;6860183.2942;LUDOVIC.GUILLOT;2018-04-17T02:00:00+02:00;0
48.9870565461, 2.05978782668;"{""type"": ""Point"", ""coordinates"": [2.059787826679282, 48.98705654608489]}";43160;41148;527;MAURECOURT;MAURECOURT;MAURECOURT;2664;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01852;;LIGNE J;29.0;LIGNE J-126;J;TRAIN;LIGNE J;1.0;854.0;SNCF;381483;1;0;631187.4758;6876756.9542;LUDOVIC.GUILLOT;2018-04-20T02:00:00+02:00;0
48.5272433206, 2.65499028486;"{""type"": ""Point"", ""coordinates"": [2.654990284856376, 48.52724332056844]}";47909;41361;531;MELUN;MELUN;MELUN;2904;Train;1;1;0;0;0;0;0;TRAIN_R;TRAIN_R;0;0;0;0;0;A01845;;LIGNE R;19.0;LIGNE R-49;R;TRAIN;LIGNE R;1.0;851.0;SNCF;682005;1;1;674525.4342;6825278.3422;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
49.0776990428, 2.20544672552;"{""type"": ""Point"", ""coordinates"": [2.205446725524735, 49.07769904281828]}";47585;41124;536;MÃ‰RIEL;MERIEL;MÃ‰RIEL;3080;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;;LIGNE H;20.0;LIGNE H-275;H;TRAIN;LIGNE H;1.0;853.0;SNCF;276675;1;0;641949.0431;6886719.9802;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8074926258, 2.24088306797;"{""type"": ""Point"", ""coordinates"": [2.240883067974086, 48.807492625771474]}";43163;41213;540;MEUDON-VAL-FLEURY;MEUDON-VAL-FLEURY;MEUDON VAL FLEURY;2540;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;;RER C;26.0;RER C-319;C;RER;RER C;2.0;803.0;SNCF;393082;1;0;644249.1143;6856647.9002;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.80260198, 1.81646679422;"{""type"": ""Point"", ""coordinates"": [1.816466794219013, 48.80260198000741]}";46850;41254;553;MONTFORT-L'AMAURY-MÃ‰RÃ‰;MONTFORT-L'AMAURY-MERE;MONTFORT L'AMAURY MÃ‰RÃ‰;2773;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01847;;LIGNE N;22.0;LIGNE N-90;N;TRAIN;LIGNE N;1.0;852.0;SNCF;393892;1;0;613073.0003;6856487.5904;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
48.8921870764, 2.2370180564;"{""type"": ""Point"", ""coordinates"": [2.237018056395014, 48.8921870764495]}";43536;40951;933;LA DÃ‰FENSE-GRANDE ARCHE;LA DEFENSE-GRANDE ARCHE;LA DEFENSE GRANDE ARCHE;2820;Train;1;1;0;0;0;0;0;TRAIN_U;TRAIN_U;0;0;0;0;0;A01855;;LIGNE U;21.0;LIGNE U-390;U;TRAIN;LIGNE U;1.0;855.0;SNCF;788011;1;1;644056.2663;6866067.7406;LUDOVIC.GUILLOT;2018-04-23T02:00:00+02:00;1
48.9508199876, 3.12490901802;"{""type"": ""Point"", ""coordinates"": [3.124909018016576, 48.95081998758007]}";43246;41062;397;LA FERTÃ‰-SOUS-JOUARRE;LA FERTE-SOUS-JOUARRE;LA FERTE-SOUS-JOUARRE;2997;Train;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01844;;LIGNE P;18.0;LIGNE P-20;P;TRAIN;LIGNE P;1.0;850.0;SNCF;116517;1;0;709148.4646;6872324.7668;LUDOVIC.GUILLOT;2018-04-19T02:00:00+02:00;0
